,Mean,Software,User,value
1236,6.875,Nudge.ai,Juhal,7.0
1237,7.083333333333333,OVH Hosting,Juhal,9.0
1238,5.625,ObjectBox,Juhal,7.0
1239,6.833333333333333,OpenStack,Juhal,9.0
1240,7.041666666666667,OpenVPN,Juhal,7.0
1241,6.916666666666667,Optimiso,Juhal,8.0
1242,6.208333333333333,Optimizely,Juhal,4.0
1243,6.083333333333333,Oracle Eloqua,Juhal,7.0
1244,6.958333333333333,OrientGraph,Juhal,6.0
1245,6.916666666666667,Owler,Juhal,5.0
1246,7.0,PVS-Studio,Juhal,7.0
1247,6.708333333333333,Panopto,Juhal,4.0
1248,6.916666666666667,PipeCandy,Juhal,7.0
1249,6.416666666666667,Pipedrive,Juhal,3.0
1250,5.875,Procipient,Juhal,7.0
1251,7.25,ProjectLocker,Juhal,7.0
1252,7.083333333333333,Qualys,Juhal,7.0
1253,5.541666666666667,Rackspace Hosting,Juhal,7.0
1254,7.0,Relayware,Juhal,7.0
1255,7.208333333333333,SEMrush,Juhal,9.0
1256,6.916666666666667,Sailthru,Juhal,9.0
1257,7.12,SalesLoft,Juhal,7.0
1258,5.791666666666667,Salesforce Data.com,Juhal,9.0
1259,6.708333333333333,Salesforce Marketing Cloud,Juhal,9.0
1260,7.0,Salesforce Pardot,Juhal,8.0
1261,7.083333333333333,Salesforce Sales Cloud,Juhal,7.0
1262,6.291666666666667,Salestools,Juhal,4.0
1263,6.0,Sauce Labs,Juhal,7.0
1264,6.75,Scopi,Juhal,6.0
1265,6.833333333333333,Segment,Juhal,7.0
1266,6.75,Selenium,Juhal,7.0
1267,6.791666666666667,ServerPilot,Juhal,7.0
1268,7.041666666666667,ServiceSource,Juhal,5.0
1269,6.75,Showpad,Juhal,5.0
1270,5.958333333333333,SimilarTech,Juhal,7.0
1271,6.916666666666667,Sitecore,Juhal,5.0
1272,7.041666666666667,Smadex,Juhal,7.0
1273,6.625,SocialPilot,Juhal,5.0
1274,6.666666666666667,SocialShopWave,Juhal,7.0
1275,7.291666666666667,SolidOpinion,Juhal,7.0
1276,7.0,Sophos,Juhal,7.0
1277,6.791666666666667,SourceRepo,Juhal,5.0
1278,7.08,Splash,Juhal,7.0
1279,6.958333333333333,Splicky,Juhal,7.0
1280,5.458333333333333,SpyFu,Juhal,5.0
1281,7.0,Steward,Juhal,7.0
1282,7.291666666666667,Streak,Juhal,7.0
1283,6.666666666666667,StructuredWeb,Juhal,7.0
1284,6.916666666666667,Sublime Web Inspector,Juhal,5.0
1285,5.625,SuperRewards,Juhal,7.0
1286,6.75,Supernova,Juhal,7.0
1287,6.958333333333333,Symantec Norton,Juhal,7.0
1288,7.0,Testfairy,Juhal,5.0
1289,6.291666666666667,Testflight,Juhal,4.0
1290,5.791666666666667,Trend Micro,Juhal,7.0
1291,6.916666666666667,TrialPay,Juhal,7.0
1292,6.916666666666667,Upcall,Juhal,7.0
1293,6.5,WP Engine,Juhal,7.0
1294,6.666666666666667,WebEngage,Juhal,7.0
1295,7.166666666666667,Xamarin,Juhal,5.0
1296,6.708333333333333,Xpediter,Juhal,6.0
1297,5.958333333333333,Yext,Juhal,7.0
1298,7.083333333333333,Yotpo,Juhal,6.0
1299,6.958333333333333,Zoho CRM,Juhal,7.0
1300,6.875,ZoomInfo,Juhal,7.0
1301,6.5,canUmeet,Juhal,7.0
1302,7.375,iPage,Juhal,7.0
1303,7.0,import.io,Juhal,7.0
1304,6.875,netadge,Juhal,7.0
1305,5.916666666666667,nginx,Juhal,8.0
1306,6.166666666666667,ngrok,Juhal,8.0
1307,6.083333333333333,pCloudy,Juhal,8.0
1308,5.625,uContact,Juhal,6.0
1309,6.791666666666667,AVG antivirus,Kamal,7.0
1310,7.041666666666667,AWS Application Load Balancer,Kamal,7.0
1311,5.5,AWS Mobile Hub,Kamal,3.0
1312,6.833333333333333,Accelo,Kamal,7.0
1313,7.25,Action Recorder,Kamal,7.0
1314,6.875,Ad-Aware,Kamal,7.0
1315,6.583333333333333,Adobe Target,Kamal,7.0
1316,5.833333333333333,Alexa,Kamal,6.0
1317,6.583333333333333,AllegroGraph,Kamal,7.0
1318,6.916666666666667,Amazon DynamoDB,Kamal,7.0
1319,7.041666666666667,Android Studio,Kamal,7.0
1320,6.291666666666667,Antavo,Kamal,7.0
1321,6.041666666666667,Apache Hbase,Kamal,7.0
1322,6.916666666666667,App Annie,Kamal,7.0
1323,6.666666666666667,AppLift,Kamal,7.0
1324,6.791666666666667,AppLovin,Kamal,7.0
1325,6.75,Appcelerator,Kamal,7.0
1326,7.375,Appium,Kamal,7.0
1327,6.791666666666667,Applause,Kamal,7.0
1328,5.958333333333333,Applivery,Kamal,7.0
1329,7.25,Appollo,Kamal,7.0
1330,6.916666666666667,ArangoDB,Kamal,7.0
1331,6.958333333333333,Aspect CTRM,Kamal,7.0
1332,6.375,Assertible,Kamal,7.0
1333,7.333333333333333,Atlassian Bitbucket Server,Kamal,7.0
1334,6.875,Atlassian SourceTree,Kamal,7.0
1335,7.166666666666667,Autopilot,Kamal,7.0
1336,7.208333333333333,Azure Traffic Manager,Kamal,7.0
1337,7.125,Bitbucket Piplines,Kamal,7.0
1338,5.416666666666667,Blazegraph,Kamal,3.0
1339,7.0,Bluehost,Kamal,7.0
1340,7.333333333333333,Brandify,Kamal,7.0
1341,6.833333333333333,Braze,Kamal,7.0
1342,7.208333333333333,BrowserStack,Kamal,7.0
1343,5.916666666666667,Browserling,Kamal,6.0
1344,6.833333333333333,CONTACTBOX,Kamal,7.0
1345,7.125,Calabash,Kamal,7.0
1346,7.083333333333333,CanvasPod,Kamal,7.0
1347,6.416666666666667,Capybara,Kamal,7.0
1348,5.875,Carto,Kamal,7.0
1349,7.125,ChannelSight,Kamal,7.0
1350,6.958333333333333,ChartMogul,Kamal,7.0
1351,6.75,Chartboost,Kamal,7.0
1352,6.75,ClearBit,Kamal,7.0
1353,7.0,ClearSlide,Kamal,7.0
1354,6.791666666666667,Clearbit,Kamal,7.0
1355,5.75,Clearbit Connect,Kamal,7.0
1356,7.083333333333333,Cliengo,Kamal,7.0
1357,6.916666666666667,Close,Kamal,7.0
1358,6.958333333333333,Cloze,Kamal,7.0
1359,6.458333333333333,CodeLobster IDE,Kamal,7.0
1360,7.375,Couchbase,Kamal,7.0
1361,6.916666666666667,Crunchbase,Kamal,7.0
1362,6.958333333333333,Cvent,Kamal,7.0
1363,5.25,Datahug,Kamal,7.0
1364,7.2,DigitalOcean,Kamal,7.0
1365,6.833333333333333,DiscoverOrg,Kamal,7.0
1366,5.625,DoubleDutch,Kamal,3.0
1367,6.916666666666667,Duo Security,Kamal,7.0
1368,7.333333333333333,Emarsys,Kamal,7.0
1369,7.083333333333333,EventBrite,Kamal,7.0
1370,7.083333333333333,Evercontact,Kamal,7.0
1371,5.708333333333333,Fiddler,Kamal,6.0
1372,6.541666666666667,Fiksu,Kamal,7.0
1373,6.958333333333333,FitNesse,Kamal,7.0
1374,7.0,Frontier Kernel Project,Kamal,7.0
1375,6.333333333333333,FullContact,Kamal,7.0
1376,6.0,GamEffective,Kamal,7.0
1377,7.0,Ghost Inspector,Kamal,7.0
1378,6.75,Git,Kamal,7.0
1379,6.75,GitHost,Kamal,7.0
1380,6.916666666666667,GitHub,Kamal,7.0
1381,7.125,GitLab,Kamal,7.0
1382,6.625,Gmelius,Kamal,7.0
1383,5.958333333333333,Goal Huddle,Kamal,7.0
1384,7.083333333333333,Grapholytic,Kamal,7.0
1385,6.958333333333333,GrowthOk,Kamal,7.0
1386,6.541666666666667,Guru,Kamal,7.0
1387,6.5,HAProxy,Kamal,7.0
1388,7.333333333333333,HeadReach,Kamal,7.0
1389,7.0,Highrise,Kamal,7.0
1390,6.875,HockeyApp,Kamal,7.0
1391,7.291666666666667,Hostinger,Kamal,7.0
1392,7.125,HubSpot Marketing Hub,Kamal,7.0
1393,5.5,Hunter,Kamal,3.0
1394,6.833333333333333,HyperGraphDB,Kamal,7.0
1395,7.384615384615385,Impact,Kamal,7.0
1396,6.75,Inkit,Kamal,7.0
1397,7.0,InsideView,Kamal,7.0
1398,5.5,InterSystems Cache,Kamal,6.0
1399,6.708333333333333,Intutel,Kamal,7.0
1400,6.583333333333333,Jifflenow,Kamal,7.0
1401,7.481481481481482,Kiip,Kamal,7.0
1402,6.291666666666667,KiteDesk,Kamal,7.0
1403,6.083333333333333,LambdaTest,Kamal,7.0
1404,6.916666666666667,Lengow,Kamal,7.0
1405,6.583333333333333,Lottie,Kamal,7.0
1406,6.833333333333333,Lusha,Kamal,7.0
1407,6.5,Madkudu,Kamal,7.0
1408,7.041666666666667,Marketo,Kamal,7.0
1409,6.75,Mautic,Kamal,7.0
1410,6.166666666666667,McAfee antivirus,Kamal,7.0
1411,7.25,Memcached,Kamal,7.0
1412,6.791666666666667,Mindmatrix,Kamal,7.0
1413,6.791666666666667,MixRank,Kamal,7.0
1414,6.583333333333333,MoEngage,Kamal,7.0
1415,7.52,Mobify,Kamal,7.0
1416,7.125,Monaca,Kamal,7.0
1417,7.0,MongoDB,Kamal,7.0
1418,7.125,Moz Local,Kamal,7.0
1419,7.208333333333333,N3,Kamal,7.0
1420,5.791666666666667,Neo4j,Kamal,3.0
1421,7.083333333333333,NinthDecimal,Kamal,7.0
1422,7.291666666666667,Noweco,Kamal,7.0
1423,6.875,Nudge.ai,Kamal,7.0
1424,7.083333333333333,OVH Hosting,Kamal,7.0
1425,5.625,ObjectBox,Kamal,6.0
1426,6.833333333333333,OpenStack,Kamal,7.0
1427,7.041666666666667,OpenVPN,Kamal,7.0
1428,6.916666666666667,Optimiso,Kamal,7.0
1429,6.208333333333333,Optimizely,Kamal,7.0
1430,6.083333333333333,Oracle Eloqua,Kamal,7.0
1431,6.958333333333333,OrientGraph,Kamal,7.0
1432,6.916666666666667,Owler,Kamal,7.0
1433,7.0,PVS-Studio,Kamal,7.0
1434,6.708333333333333,Panopto,Kamal,7.0
1435,6.916666666666667,PipeCandy,Kamal,7.0
1436,6.416666666666667,Pipedrive,Kamal,7.0
1437,5.875,Procipient,Kamal,7.0
1438,7.25,ProjectLocker,Kamal,7.0
1439,7.083333333333333,Qualys,Kamal,7.0
1440,5.541666666666667,Rackspace Hosting,Kamal,3.0
1441,7.0,Relayware,Kamal,7.0
1442,7.208333333333333,SEMrush,Kamal,7.0
1443,6.916666666666667,Sailthru,Kamal,7.0
1444,7.12,SalesLoft,Kamal,7.0
1445,5.791666666666667,Salesforce Data.com,Kamal,6.0
1446,6.708333333333333,Salesforce Marketing Cloud,Kamal,7.0
1447,7.0,Salesforce Pardot,Kamal,7.0
1448,7.083333333333333,Salesforce Sales Cloud,Kamal,7.0
1449,6.291666666666667,Salestools,Kamal,7.0
1450,6.0,Sauce Labs,Kamal,7.0
1451,6.75,Scopi,Kamal,7.0
1452,6.833333333333333,Segment,Kamal,7.0
1453,6.75,Selenium,Kamal,7.0
1454,6.791666666666667,ServerPilot,Kamal,7.0
1455,7.041666666666667,ServiceSource,Kamal,7.0
1456,6.75,Showpad,Kamal,7.0
1457,5.958333333333333,SimilarTech,Kamal,7.0
1458,6.916666666666667,Sitecore,Kamal,7.0
1459,7.041666666666667,Smadex,Kamal,7.0
1460,6.625,SocialPilot,Kamal,7.0
1461,6.666666666666667,SocialShopWave,Kamal,7.0
1462,7.291666666666667,SolidOpinion,Kamal,7.0
1463,7.0,Sophos,Kamal,7.0
1464,6.791666666666667,SourceRepo,Kamal,7.0
1465,7.08,Splash,Kamal,7.0
1466,6.958333333333333,Splicky,Kamal,7.0
1467,5.458333333333333,SpyFu,Kamal,3.0
1468,7.0,Steward,Kamal,7.0
1469,7.291666666666667,Streak,Kamal,7.0
1470,6.666666666666667,StructuredWeb,Kamal,7.0
1471,6.916666666666667,Sublime Web Inspector,Kamal,7.0
1472,5.625,SuperRewards,Kamal,6.0
1473,6.75,Supernova,Kamal,7.0
1474,6.958333333333333,Symantec Norton,Kamal,7.0
1475,7.0,Testfairy,Kamal,7.0
1476,6.291666666666667,Testflight,Kamal,7.0
1477,5.791666666666667,Trend Micro,Kamal,7.0
1478,6.916666666666667,TrialPay,Kamal,7.0
1479,6.916666666666667,Upcall,Kamal,7.0
1480,6.5,WP Engine,Kamal,7.0
1481,6.666666666666667,WebEngage,Kamal,7.0
1482,7.166666666666667,Xamarin,Kamal,7.0
1483,6.708333333333333,Xpediter,Kamal,7.0
1484,5.958333333333333,Yext,Kamal,7.0
1485,7.083333333333333,Yotpo,Kamal,7.0
1486,6.958333333333333,Zoho CRM,Kamal,7.0
1487,6.875,ZoomInfo,Kamal,7.0
1488,6.5,canUmeet,Kamal,7.0
1489,7.375,iPage,Kamal,7.0
1490,7.0,import.io,Kamal,7.0
1491,6.875,netadge,Kamal,7.0
1492,5.916666666666667,nginx,Kamal,4.0
1493,6.166666666666667,ngrok,Kamal,7.0
1494,6.083333333333333,pCloudy,Kamal,8.0
1495,5.625,uContact,Kamal,3.0
1496,6.791666666666667,AVG antivirus,Kannan,7.0
1497,7.041666666666667,AWS Application Load Balancer,Kannan,4.0
1498,5.5,AWS Mobile Hub,Kannan,4.0
1499,6.833333333333333,Accelo,Kannan,7.0
1500,7.25,Action Recorder,Kannan,8.0
1501,6.875,Ad-Aware,Kannan,7.0
1502,6.583333333333333,Adobe Target,Kannan,5.0
1503,5.833333333333333,Alexa,Kannan,5.0
1504,6.583333333333333,AllegroGraph,Kannan,6.0
1505,6.916666666666667,Amazon DynamoDB,Kannan,5.0
1506,7.041666666666667,Android Studio,Kannan,5.0
1507,6.291666666666667,Antavo,Kannan,7.0
1508,6.041666666666667,Apache Hbase,Kannan,7.0
1509,6.916666666666667,App Annie,Kannan,7.0
1510,6.666666666666667,AppLift,Kannan,5.0
1511,6.791666666666667,AppLovin,Kannan,7.0
1512,6.75,Appcelerator,Kannan,7.0
1513,7.375,Appium,Kannan,8.0
1514,6.791666666666667,Applause,Kannan,7.0
1515,5.958333333333333,Applivery,Kannan,3.0
1516,7.25,Appollo,Kannan,7.0
1517,6.916666666666667,ArangoDB,Kannan,7.0
1518,6.958333333333333,Aspect CTRM,Kannan,7.0
1519,6.375,Assertible,Kannan,5.0
1520,7.333333333333333,Atlassian Bitbucket Server,Kannan,7.0
1521,6.875,Atlassian SourceTree,Kannan,7.0
1522,7.166666666666667,Autopilot,Kannan,7.0
1523,7.208333333333333,Azure Traffic Manager,Kannan,5.0
1524,7.125,Bitbucket Piplines,Kannan,7.0
1525,5.416666666666667,Blazegraph,Kannan,4.0
1526,7.0,Bluehost,Kannan,7.0
1527,7.333333333333333,Brandify,Kannan,8.0
1528,6.833333333333333,Braze,Kannan,7.0
1529,7.208333333333333,BrowserStack,Kannan,7.0
1530,5.916666666666667,Browserling,Kannan,5.0
1531,6.833333333333333,CONTACTBOX,Kannan,6.0
1532,7.125,Calabash,Kannan,7.0
1533,7.083333333333333,CanvasPod,Kannan,7.0
1534,6.416666666666667,Capybara,Kannan,7.0
1535,5.875,Carto,Kannan,6.0
1536,7.125,ChannelSight,Kannan,7.0
1537,6.958333333333333,ChartMogul,Kannan,7.0
1538,6.75,Chartboost,Kannan,7.0
1539,6.75,ClearBit,Kannan,7.0
1540,7.0,ClearSlide,Kannan,8.0
1541,6.791666666666667,Clearbit,Kannan,7.0
1542,5.75,Clearbit Connect,Kannan,3.0
1543,7.083333333333333,Cliengo,Kannan,7.0
1544,6.916666666666667,Close,Kannan,7.0
1545,6.958333333333333,Cloze,Kannan,7.0
1546,6.458333333333333,CodeLobster IDE,Kannan,4.0
1547,7.375,Couchbase,Kannan,7.0
1548,6.916666666666667,Crunchbase,Kannan,7.0
1549,6.958333333333333,Cvent,Kannan,7.0
1550,5.25,Datahug,Kannan,3.0
1551,7.2,DigitalOcean,Kannan,7.0
1552,6.833333333333333,DiscoverOrg,Kannan,7.0
1553,5.625,DoubleDutch,Kannan,4.0
1554,6.916666666666667,Duo Security,Kannan,7.0
1555,7.333333333333333,Emarsys,Kannan,9.0
1556,7.083333333333333,EventBrite,Kannan,7.0
1557,7.083333333333333,Evercontact,Kannan,7.0
1558,5.708333333333333,Fiddler,Kannan,5.0
1559,6.541666666666667,Fiksu,Kannan,6.0
1560,6.958333333333333,FitNesse,Kannan,7.0
1561,7.0,Frontier Kernel Project,Kannan,7.0
1562,6.333333333333333,FullContact,Kannan,7.0
1563,6.0,GamEffective,Kannan,7.0
1564,7.0,Ghost Inspector,Kannan,7.0
1565,6.75,Git,Kannan,7.0
1566,6.75,GitHost,Kannan,7.0
1567,6.916666666666667,GitHub,Kannan,7.0
1568,7.125,GitLab,Kannan,8.0
1569,6.625,Gmelius,Kannan,7.0
1570,5.958333333333333,Goal Huddle,Kannan,3.0
1571,7.083333333333333,Grapholytic,Kannan,7.0
1572,6.958333333333333,GrowthOk,Kannan,7.0
1573,6.541666666666667,Guru,Kannan,7.0
1574,6.5,HAProxy,Kannan,5.0
1575,7.333333333333333,HeadReach,Kannan,7.0
1576,7.0,Highrise,Kannan,7.0
1577,6.875,HockeyApp,Kannan,7.0
1578,7.291666666666667,Hostinger,Kannan,5.0
1579,7.125,HubSpot Marketing Hub,Kannan,7.0
1580,5.5,Hunter,Kannan,4.0
1581,6.833333333333333,HyperGraphDB,Kannan,7.0
1582,7.384615384615385,Impact,Kannan,8.0
1583,6.75,Inkit,Kannan,7.0
1584,7.0,InsideView,Kannan,7.0
1585,5.5,InterSystems Cache,Kannan,5.0
1586,6.708333333333333,Intutel,Kannan,6.0
1587,6.583333333333333,Jifflenow,Kannan,7.0
1588,7.481481481481482,Kiip,Kannan,7.0
1589,6.291666666666667,KiteDesk,Kannan,7.0
1590,6.083333333333333,LambdaTest,Kannan,7.0
1591,6.916666666666667,Lengow,Kannan,7.0
1592,6.583333333333333,Lottie,Kannan,7.0
1593,6.833333333333333,Lusha,Kannan,7.0
1594,6.5,Madkudu,Kannan,7.0
1595,7.041666666666667,Marketo,Kannan,8.0
1596,6.75,Mautic,Kannan,7.0
1597,6.166666666666667,McAfee antivirus,Kannan,8.0
1598,7.25,Memcached,Kannan,7.0
1599,6.791666666666667,Mindmatrix,Kannan,7.0
1600,6.791666666666667,MixRank,Kannan,7.0
1601,6.583333333333333,MoEngage,Kannan,5.0
1602,7.52,Mobify,Kannan,7.0
1603,7.125,Monaca,Kannan,7.0
1604,7.0,MongoDB,Kannan,7.0
1605,7.125,Moz Local,Kannan,7.0
1606,7.208333333333333,N3,Kannan,7.0
1607,5.791666666666667,Neo4j,Kannan,8.0
1608,7.083333333333333,NinthDecimal,Kannan,7.0
1609,7.291666666666667,Noweco,Kannan,8.0
1610,6.875,Nudge.ai,Kannan,7.0
1611,7.083333333333333,OVH Hosting,Kannan,7.0
1612,5.625,ObjectBox,Kannan,5.0
1613,6.833333333333333,OpenStack,Kannan,6.0
1614,7.041666666666667,OpenVPN,Kannan,7.0
1615,6.916666666666667,Optimiso,Kannan,7.0
1616,6.208333333333333,Optimizely,Kannan,7.0
1617,6.083333333333333,Oracle Eloqua,Kannan,7.0
1618,6.958333333333333,OrientGraph,Kannan,7.0
1619,6.916666666666667,Owler,Kannan,7.0
1620,7.0,PVS-Studio,Kannan,8.0
1621,6.708333333333333,Panopto,Kannan,7.0
1622,6.916666666666667,PipeCandy,Kannan,8.0
1623,6.416666666666667,Pipedrive,Kannan,7.0
1624,5.875,Procipient,Kannan,3.0
1625,7.25,ProjectLocker,Kannan,7.0
1626,7.083333333333333,Qualys,Kannan,7.0
1627,5.541666666666667,Rackspace Hosting,Kannan,4.0
1628,7.0,Relayware,Kannan,9.0
1629,7.208333333333333,SEMrush,Kannan,8.0
1630,6.916666666666667,Sailthru,Kannan,7.0
1631,7.12,SalesLoft,Kannan,7.0
1632,5.791666666666667,Salesforce Data.com,Kannan,5.0
1633,6.708333333333333,Salesforce Marketing Cloud,Kannan,4.0
1634,7.0,Salesforce Pardot,Kannan,7.0
1635,7.083333333333333,Salesforce Sales Cloud,Kannan,7.0
1636,6.291666666666667,Salestools,Kannan,7.0
1637,6.0,Sauce Labs,Kannan,7.0
1638,6.75,Scopi,Kannan,7.0
1639,6.833333333333333,Segment,Kannan,4.0
1640,6.75,Selenium,Kannan,7.0
1641,6.791666666666667,ServerPilot,Kannan,7.0
1642,7.041666666666667,ServiceSource,Kannan,8.0
1643,6.75,Showpad,Kannan,7.0
1644,5.958333333333333,SimilarTech,Kannan,3.0
1645,6.916666666666667,Sitecore,Kannan,4.0
1646,7.041666666666667,Smadex,Kannan,7.0
1647,6.625,SocialPilot,Kannan,7.0
1648,6.666666666666667,SocialShopWave,Kannan,5.0
1649,7.291666666666667,SolidOpinion,Kannan,7.0
1650,7.0,Sophos,Kannan,7.0
1651,6.791666666666667,SourceRepo,Kannan,7.0
1652,7.08,Splash,Kannan,7.0
1653,6.958333333333333,Splicky,Kannan,7.0
1654,5.458333333333333,SpyFu,Kannan,4.0
1655,7.0,Steward,Kannan,7.0
1656,7.291666666666667,Streak,Kannan,8.0
1657,6.666666666666667,StructuredWeb,Kannan,3.0
1658,6.916666666666667,Sublime Web Inspector,Kannan,7.0
1659,5.625,SuperRewards,Kannan,5.0
1660,6.75,Supernova,Kannan,6.0
1661,6.958333333333333,Symantec Norton,Kannan,7.0
1662,7.0,Testfairy,Kannan,7.0
1663,6.291666666666667,Testflight,Kannan,7.0
1664,5.791666666666667,Trend Micro,Kannan,4.0
1665,6.916666666666667,TrialPay,Kannan,7.0
1666,6.916666666666667,Upcall,Kannan,7.0
1667,6.5,WP Engine,Kannan,3.0
1668,6.666666666666667,WebEngage,Kannan,7.0
1669,7.166666666666667,Xamarin,Kannan,8.0
1670,6.708333333333333,Xpediter,Kannan,7.0
1671,5.958333333333333,Yext,Kannan,3.0
1672,7.083333333333333,Yotpo,Kannan,7.0
1673,6.958333333333333,Zoho CRM,Kannan,7.0
1674,6.875,ZoomInfo,Kannan,7.0
1675,6.5,canUmeet,Kannan,5.0
1676,7.375,iPage,Kannan,7.0
1677,7.0,import.io,Kannan,7.0
1678,6.875,netadge,Kannan,6.0
1679,5.916666666666667,nginx,Kannan,7.0
1680,6.166666666666667,ngrok,Kannan,3.0
1681,6.083333333333333,pCloudy,Kannan,4.0
1682,5.625,uContact,Kannan,7.0
1683,6.791666666666667,AVG antivirus,Komal,4.0
1684,7.041666666666667,AWS Application Load Balancer,Komal,7.0
1685,5.5,AWS Mobile Hub,Komal,4.0
1686,6.833333333333333,Accelo,Komal,7.0
1687,7.25,Action Recorder,Komal,5.0
1688,6.875,Ad-Aware,Komal,7.0
1689,6.583333333333333,Adobe Target,Komal,7.0
1690,5.833333333333333,Alexa,Komal,5.0
1691,6.583333333333333,AllegroGraph,Komal,5.0
1692,6.916666666666667,Amazon DynamoDB,Komal,7.0
1693,7.041666666666667,Android Studio,Komal,7.0
1694,6.291666666666667,Antavo,Komal,6.0
1695,6.041666666666667,Apache Hbase,Komal,8.0
1696,6.916666666666667,App Annie,Komal,7.0
1697,6.666666666666667,AppLift,Komal,8.0
1698,6.791666666666667,AppLovin,Komal,7.0
1699,6.75,Appcelerator,Komal,7.0
1700,7.375,Appium,Komal,8.0
1701,6.791666666666667,Applause,Komal,7.0
1702,5.958333333333333,Applivery,Komal,3.0
1703,7.25,Appollo,Komal,7.0
1704,6.916666666666667,ArangoDB,Komal,7.0
1705,6.958333333333333,Aspect CTRM,Komal,7.0
1706,6.375,Assertible,Komal,5.0
1707,7.333333333333333,Atlassian Bitbucket Server,Komal,9.0
1708,6.875,Atlassian SourceTree,Komal,7.0
1709,7.166666666666667,Autopilot,Komal,8.0
1710,7.208333333333333,Azure Traffic Manager,Komal,7.0
1711,7.125,Bitbucket Piplines,Komal,9.0
1712,5.416666666666667,Blazegraph,Komal,4.0
1713,7.0,Bluehost,Komal,7.0
1714,7.333333333333333,Brandify,Komal,9.0
1715,6.833333333333333,Braze,Komal,7.0
1716,7.208333333333333,BrowserStack,Komal,7.0
1717,5.916666666666667,Browserling,Komal,5.0
1718,6.833333333333333,CONTACTBOX,Komal,9.0
1719,7.125,Calabash,Komal,9.0
1720,7.083333333333333,CanvasPod,Komal,7.0
1721,6.416666666666667,Capybara,Komal,7.0
1722,5.875,Carto,Komal,7.0
1723,7.125,ChannelSight,Komal,7.0
1724,6.958333333333333,ChartMogul,Komal,4.0
1725,6.75,Chartboost,Komal,7.0
1726,6.75,ClearBit,Komal,7.0
1727,7.0,ClearSlide,Komal,5.0
1728,6.791666666666667,Clearbit,Komal,7.0
1729,5.75,Clearbit Connect,Komal,3.0
1730,7.083333333333333,Cliengo,Komal,7.0
1731,6.916666666666667,Close,Komal,5.0
1732,6.958333333333333,Cloze,Komal,7.0
1733,6.458333333333333,CodeLobster IDE,Komal,5.0
1734,7.375,Couchbase,Komal,7.0
1735,6.916666666666667,Crunchbase,Komal,5.0
1736,6.958333333333333,Cvent,Komal,7.0
1737,5.25,Datahug,Komal,5.0
1738,7.2,DigitalOcean,Komal,5.0
1739,6.833333333333333,DiscoverOrg,Komal,5.0
1740,5.625,DoubleDutch,Komal,4.0
1741,6.916666666666667,Duo Security,Komal,7.0
1742,7.333333333333333,Emarsys,Komal,8.0
1743,7.083333333333333,EventBrite,Komal,7.0
1744,7.083333333333333,Evercontact,Komal,7.0
1745,5.708333333333333,Fiddler,Komal,5.0
1746,6.541666666666667,Fiksu,Komal,6.0
1747,6.958333333333333,FitNesse,Komal,7.0
1748,7.0,Frontier Kernel Project,Komal,7.0
1749,6.333333333333333,FullContact,Komal,6.0
1750,6.0,GamEffective,Komal,7.0
1751,7.0,Ghost Inspector,Komal,7.0
1752,6.75,Git,Komal,7.0
1753,6.75,GitHost,Komal,7.0
1754,6.916666666666667,GitHub,Komal,7.0
1755,7.125,GitLab,Komal,8.0
1756,6.625,Gmelius,Komal,8.0
1757,5.958333333333333,Goal Huddle,Komal,3.0
1758,7.083333333333333,Grapholytic,Komal,7.0
1759,6.958333333333333,GrowthOk,Komal,7.0
1760,6.541666666666667,Guru,Komal,4.0
1761,6.5,HAProxy,Komal,5.0
1762,7.333333333333333,HeadReach,Komal,7.0
1763,7.0,Highrise,Komal,7.0
1764,6.875,HockeyApp,Komal,5.0
1765,7.291666666666667,Hostinger,Komal,7.0
1766,7.125,HubSpot Marketing Hub,Komal,7.0
1767,5.5,Hunter,Komal,4.0
1768,6.833333333333333,HyperGraphDB,Komal,5.0
1769,7.384615384615385,Impact,Komal,8.0
1770,6.75,Inkit,Komal,7.0
1771,7.0,InsideView,Komal,5.0
1772,5.5,InterSystems Cache,Komal,5.0
1773,6.708333333333333,Intutel,Komal,6.0
1774,6.583333333333333,Jifflenow,Komal,7.0
1775,7.481481481481482,Kiip,Komal,7.0
1776,6.291666666666667,KiteDesk,Komal,5.0
1777,6.083333333333333,LambdaTest,Komal,7.0
1778,6.916666666666667,Lengow,Komal,7.0
1779,6.583333333333333,Lottie,Komal,7.0
1780,6.833333333333333,Lusha,Komal,7.0
1781,6.5,Madkudu,Komal,6.0
1782,7.041666666666667,Marketo,Komal,8.0
1783,6.75,Mautic,Komal,7.0
1784,6.166666666666667,McAfee antivirus,Komal,3.0
1785,7.25,Memcached,Komal,7.0
1786,6.791666666666667,Mindmatrix,Komal,7.0
1787,6.791666666666667,MixRank,Komal,7.0
1788,6.583333333333333,MoEngage,Komal,5.0
1789,7.52,Mobify,Komal,7.0
1790,7.125,Monaca,Komal,8.0
1791,7.0,MongoDB,Komal,7.0
1792,7.125,Moz Local,Komal,7.0
1793,7.208333333333333,N3,Komal,7.0
1794,5.791666666666667,Neo4j,Komal,4.0
1795,7.083333333333333,NinthDecimal,Komal,7.0
1796,7.291666666666667,Noweco,Komal,8.0
1797,6.875,Nudge.ai,Komal,7.0
1798,7.083333333333333,OVH Hosting,Komal,7.0
